mesa_number;tipo_ubicacion;circunscripcion_electoral;departamento;provincia;distrito;teh
675003;NACIONAL;CAJAMARCA;AYACUCHO;LUCANAS;OCAÑA;300
279382;NACIONAL;MOQUEGUA;AYACUCHO;LUCANAS;OCAÑA;300
461539;NACIONAL;ANCASH;AYACUCHO;LUCANAS;OCAÑA;300
260826;NACIONAL;PUNO;AYACUCHO;LUCANAS;OTOCA;300
841450;NACIONAL;MADRE DE DIOS;AYACUCHO;LUCANAS;OTOCA;300
380990;NACIONAL;LIMA PROVINCIAS;AYACUCHO;LUCANAS;OTOCA;300
861617;NACIONAL;PIURA;AYACUCHO;LUCANAS;OTOCA;300
230250;NACIONAL;AMAZONAS;AYACUCHO;LUCANAS;OTOCA;300
454590;NACIONAL;ICA;AYACUCHO;LUCANAS;OTOCA;300
611072;NACIONAL;PIURA;AYACUCHO;LUCANAS;OTOCA;300
827781;NACIONAL;MOQUEGUA;AYACUCHO;LUCANAS;SAISA;300
517893;NACIONAL;LIMA PROVINCIAS;AYACUCHO;LUCANAS;SAISA;300
538786;NACIONAL;LIMA PROVINCIAS;AYACUCHO;LUCANAS;SAN CRISTOBAL;300
888124;NACIONAL;LIMA PROVINCIAS;AYACUCHO;LUCANAS;SAN CRISTOBAL;300
645218;NACIONAL;LORETO;AYACUCHO;LUCANAS;SAN CRISTOBAL;300
892078;NACIONAL;LA LIBERTAD;AYACUCHO;LUCANAS;SAN CRISTOBAL;300
613234;NACIONAL;LA LIBERTAD;AYACUCHO;LUCANAS;SAN CRISTOBAL;300
209823;NACIONAL;TACNA;AYACUCHO;LUCANAS;SAN JUAN;300
160633;NACIONAL;MOQUEGUA;AYACUCHO;LUCANAS;SAN PEDRO;300
718810;NACIONAL;CALLAO;AYACUCHO;LUCANAS;SAN PEDRO;300
801394;NACIONAL;SAN MARTIN;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;300
725839;NACIONAL;MOQUEGUA;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;300
303679;NACIONAL;UCAYALI;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;300
700946;NACIONAL;LIMA PROVINCIAS;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;300
575878;NACIONAL;LORETO;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;300
738482;NACIONAL;MADRE DE DIOS;AYACUCHO;LUCANAS;SANCOS;300
513111;NACIONAL;SAN MARTIN;AYACUCHO;LUCANAS;SANCOS;300
763104;NACIONAL;PASCO;AYACUCHO;LUCANAS;SANCOS;300
809658;NACIONAL;JUNIN;AYACUCHO;LUCANAS;SANCOS;300
319697;NACIONAL;UCAYALI;AYACUCHO;LUCANAS;SANCOS;300
772542;NACIONAL;JUNIN;AYACUCHO;LUCANAS;SANCOS;300
666102;NACIONAL;MOQUEGUA;AYACUCHO;LUCANAS;SANCOS;300
605698;NACIONAL;TUMBES;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;300
332310;NACIONAL;LIMA METROPOLITANA;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;300
867599;NACIONAL;APURIMAC;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;300
979301;NACIONAL;LIMA PROVINCIAS;AYACUCHO;LUCANAS;SANTA LUCIA;300
368923;NACIONAL;PIURA;AYACUCHO;PARINACOCHAS;CORACORA;300
852756;NACIONAL;MOQUEGUA;AYACUCHO;PARINACOCHAS;CORACORA;300
914681;NACIONAL;AREQUIPA;AYACUCHO;PARINACOCHAS;CORACORA;300
946760;NACIONAL;PUNO;AYACUCHO;PARINACOCHAS;CORACORA;300
196008;NACIONAL;TUMBES;AYACUCHO;PARINACOCHAS;CORACORA;300
341322;NACIONAL;LIMA PROVINCIAS;AYACUCHO;PARINACOCHAS;CORACORA;300
501352;NACIONAL;CAJAMARCA;AYACUCHO;PARINACOCHAS;CORACORA;300
601916;NACIONAL;CALLAO;AYACUCHO;PARINACOCHAS;CHUMPI;300
281977;NACIONAL;CALLAO;AYACUCHO;PARINACOCHAS;CHUMPI;300
366530;NACIONAL;ANCASH;AYACUCHO;PARINACOCHAS;CHUMPI;300
419732;NACIONAL;HUANUCO;AYACUCHO;PARINACOCHAS;CHUMPI;300
831685;NACIONAL;TUMBES;AYACUCHO;PARINACOCHAS;CHUMPI;300
111609;NACIONAL;HUANUCO;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
321512;NACIONAL;UCAYALI;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
118724;NACIONAL;PIURA;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
954740;NACIONAL;MADRE DE DIOS;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
205969;NACIONAL;CUSCO;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
929249;NACIONAL;PIURA;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
982206;NACIONAL;AYACUCHO;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;300
546879;NACIONAL;CUSCO;AYACUCHO;PARINACOCHAS;PACAPAUSA;300
112962;NACIONAL;ICA;AYACUCHO;PARINACOCHAS;PACAPAUSA;300
169482;NACIONAL;AREQUIPA;AYACUCHO;PARINACOCHAS;PULLO;300
824471;NACIONAL;SAN MARTIN;AYACUCHO;PARINACOCHAS;PULLO;300
830507;NACIONAL;HUANUCO;AYACUCHO;PARINACOCHAS;PULLO;300
297883;NACIONAL;CUSCO;AYACUCHO;PARINACOCHAS;PULLO;300
555988;NACIONAL;JUNIN;AYACUCHO;PARINACOCHAS;PULLO;300
612142;NACIONAL;LAMBAYEQUE;AYACUCHO;PARINACOCHAS;PULLO;300
763638;NACIONAL;LA LIBERTAD;AYACUCHO;PARINACOCHAS;PUYUSCA;300
188341;NACIONAL;PIURA;AYACUCHO;PARINACOCHAS;PUYUSCA;300
632877;NACIONAL;LIMA METROPOLITANA;AYACUCHO;PARINACOCHAS;PUYUSCA;300
564470;NACIONAL;HUANCAVELICA;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;300
764660;NACIONAL;JUNIN;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;300
361642;NACIONAL;HUANUCO;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;300
744640;NACIONAL;SAN MARTIN;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;300
662178;NACIONAL;ANCASH;AYACUCHO;PARINACOCHAS;UPAHUACHO;300
420223;NACIONAL;UCAYALI;AYACUCHO;PARINACOCHAS;UPAHUACHO;300
890031;NACIONAL;ANCASH;AYACUCHO;PARINACOCHAS;UPAHUACHO;300
110657;NACIONAL;LA LIBERTAD;AYACUCHO;PARINACOCHAS;UPAHUACHO;300
439678;NACIONAL;AREQUIPA;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;300
775861;NACIONAL;MADRE DE DIOS;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;300
998950;NACIONAL;ANCASH;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;300
214305;NACIONAL;TUMBES;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;300
982963;NACIONAL;LAMBAYEQUE;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;300
754379;NACIONAL;LIMA METROPOLITANA;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;300
104258;NACIONAL;AMAZONAS;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;300
324171;NACIONAL;TACNA;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;300
352078;NACIONAL;ICA;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;300
613713;NACIONAL;LIMA METROPOLITANA;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;300
686263;NACIONAL;LAMBAYEQUE;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;300
671297;NACIONAL;HUANUCO;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;300
518550;NACIONAL;UCAYALI;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;300
806669;NACIONAL;PIURA;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;300
844689;NACIONAL;PASCO;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;300
558929;NACIONAL;HUANCAVELICA;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;300
691651;NACIONAL;HUANCAVELICA;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;300
203027;NACIONAL;APURIMAC;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;300
659344;NACIONAL;AREQUIPA;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;300
486168;NACIONAL;CALLAO;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;300
591686;NACIONAL;LA LIBERTAD;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;300
978213;NACIONAL;APURIMAC;AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;300
170948;NACIONAL;LA LIBERTAD;AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;300
793561;NACIONAL;ICA;AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;300
441204;NACIONAL;PUNO;AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;300
717626;NACIONAL;ANCASH;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;300
616425;NACIONAL;CUSCO;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;300
773548;NACIONAL;LAMBAYEQUE;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;300
540714;NACIONAL;CALLAO;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;300
848393;NACIONAL;PUNO;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;300
648436;NACIONAL;ANCASH;AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;300
787282;NACIONAL;TUMBES;AYACUCHO;SUCRE;QUEROBAMBA;300
885245;NACIONAL;TUMBES;AYACUCHO;SUCRE;QUEROBAMBA;300
231905;NACIONAL;CAJAMARCA;AYACUCHO;SUCRE;QUEROBAMBA;300
449504;NACIONAL;HUANUCO;AYACUCHO;SUCRE;BELEN;300
248043;NACIONAL;PUNO;AYACUCHO;SUCRE;CHALCOS;300
667446;NACIONAL;HUANCAVELICA;AYACUCHO;SUCRE;CHILCAYOC;300
203091;NACIONAL;TACNA;AYACUCHO;SUCRE;CHILCAYOC;300
684905;NACIONAL;TUMBES;AYACUCHO;SUCRE;CHILCAYOC;300
234771;NACIONAL;ANCASH;AYACUCHO;SUCRE;HUACAÑA;300
364580;NACIONAL;CALLAO;AYACUCHO;SUCRE;HUACAÑA;300
739739;NACIONAL;UCAYALI;AYACUCHO;SUCRE;HUACAÑA;300
984287;NACIONAL;LAMBAYEQUE;AYACUCHO;SUCRE;HUACAÑA;300
533728;NACIONAL;MADRE DE DIOS;AYACUCHO;SUCRE;HUACAÑA;300
506394;NACIONAL;AREQUIPA;AYACUCHO;SUCRE;MORCOLLA;300
451225;NACIONAL;PUNO;AYACUCHO;SUCRE;MORCOLLA;300
720034;NACIONAL;AREQUIPA;AYACUCHO;SUCRE;MORCOLLA;300
499293;NACIONAL;LA LIBERTAD;AYACUCHO;SUCRE;MORCOLLA;300
245603;NACIONAL;AMAZONAS;AYACUCHO;SUCRE;MORCOLLA;300
609449;NACIONAL;HUANUCO;AYACUCHO;SUCRE;MORCOLLA;300
199854;NACIONAL;LIMA METROPOLITANA;AYACUCHO;SUCRE;PAICO;300
836296;NACIONAL;PASCO;AYACUCHO;SUCRE;PAICO;300
181231;NACIONAL;APURIMAC;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;300
646534;NACIONAL;ANCASH;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;300
479955;NACIONAL;CAJAMARCA;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;300
578494;NACIONAL;MOQUEGUA;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;300
879284;NACIONAL;PIURA;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
587723;NACIONAL;APURIMAC;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
573224;NACIONAL;ANCASH;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
864022;NACIONAL;CAJAMARCA;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
487194;NACIONAL;SAN MARTIN;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
178456;NACIONAL;TUMBES;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
295654;NACIONAL;LA LIBERTAD;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;300
942153;NACIONAL;LAMBAYEQUE;AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;300
802074;NACIONAL;LAMBAYEQUE;AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;300
376182;NACIONAL;LA LIBERTAD;AYACUCHO;SUCRE;SORAS;300
119687;NACIONAL;JUNIN;AYACUCHO;VICTOR FAJARDO;HUANCAPI;300
803313;NACIONAL;ICA;AYACUCHO;VICTOR FAJARDO;HUANCAPI;300
453015;NACIONAL;HUANCAVELICA;AYACUCHO;VICTOR FAJARDO;ALCAMENCA;300
346228;NACIONAL;LIMA METROPOLITANA;AYACUCHO;VICTOR FAJARDO;ALCAMENCA;300
438331;NACIONAL;PIURA;AYACUCHO;VICTOR FAJARDO;ALCAMENCA;300
634788;NACIONAL;PUNO;AYACUCHO;VICTOR FAJARDO;APONGO;300
604647;NACIONAL;SAN MARTIN;AYACUCHO;VICTOR FAJARDO;ASQUIPATA;300
353383;NACIONAL;PASCO;AYACUCHO;VICTOR FAJARDO;ASQUIPATA;300
644129;NACIONAL;PASCO;AYACUCHO;VICTOR FAJARDO;ASQUIPATA;300
618338;NACIONAL;AREQUIPA;AYACUCHO;VICTOR FAJARDO;CANARIA;300
873942;NACIONAL;AYACUCHO;AYACUCHO;VICTOR FAJARDO;CANARIA;300
830971;NACIONAL;CAJAMARCA;AYACUCHO;VICTOR FAJARDO;CANARIA;300
368777;NACIONAL;HUANCAVELICA;AYACUCHO;VICTOR FAJARDO;CANARIA;300
112388;NACIONAL;SAN MARTIN;AYACUCHO;VICTOR FAJARDO;CAYARA;300
942976;NACIONAL;CUSCO;AYACUCHO;VICTOR FAJARDO;CAYARA;300
754349;NACIONAL;ANCASH;AYACUCHO;VICTOR FAJARDO;COLCA;300
581332;NACIONAL;TUMBES;AYACUCHO;VICTOR FAJARDO;COLCA;300
810889;NACIONAL;AREQUIPA;AYACUCHO;VICTOR FAJARDO;COLCA;300
322530;NACIONAL;PASCO;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;300
727385;NACIONAL;AYACUCHO;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;300
896098;NACIONAL;TUMBES;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;300
548407;NACIONAL;AYACUCHO;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;300
185163;NACIONAL;MOQUEGUA;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;300
821785;NACIONAL;CAJAMARCA;AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;300
924801;NACIONAL;LORETO;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;300
743497;NACIONAL;LORETO;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;300
451128;NACIONAL;CUSCO;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;300
450440;NACIONAL;CAJAMARCA;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;300
518952;NACIONAL;MADRE DE DIOS;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;300
952007;NACIONAL;LIMA METROPOLITANA;AYACUCHO;VICTOR FAJARDO;HUAYA;300
222333;NACIONAL;LIMA METROPOLITANA;AYACUCHO;VICTOR FAJARDO;HUAYA;300
561869;NACIONAL;HUANUCO;AYACUCHO;VICTOR FAJARDO;HUAYA;300
872515;NACIONAL;PIURA;AYACUCHO;VICTOR FAJARDO;HUAYA;300
546860;NACIONAL;CALLAO;AYACUCHO;VICTOR FAJARDO;HUAYA;300
126669;NACIONAL;CUSCO;AYACUCHO;VICTOR FAJARDO;HUAYA;300
921111;NACIONAL;JUNIN;AYACUCHO;VICTOR FAJARDO;HUAYA;300
572919;NACIONAL;MOQUEGUA;AYACUCHO;VICTOR FAJARDO;SARHUA;300
162019;NACIONAL;MOQUEGUA;AYACUCHO;VICTOR FAJARDO;VILCANCHOS;300
149740;NACIONAL;CUSCO;AYACUCHO;VICTOR FAJARDO;VILCANCHOS;300
866682;NACIONAL;ANCASH;AYACUCHO;VICTOR FAJARDO;VILCANCHOS;300
272866;NACIONAL;APURIMAC;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
948543;NACIONAL;MADRE DE DIOS;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
964876;NACIONAL;HUANUCO;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
785435;NACIONAL;UCAYALI;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
901331;NACIONAL;TUMBES;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
233261;NACIONAL;UCAYALI;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
130478;NACIONAL;LA LIBERTAD;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;300
329729;NACIONAL;PUNO;AYACUCHO;VILCAS HUAMAN;ACCOMARCA;300
726439;NACIONAL;TUMBES;AYACUCHO;VILCAS HUAMAN;CARHUANCA;300
233770;NACIONAL;TUMBES;AYACUCHO;VILCAS HUAMAN;CONCEPCION;300
748870;NACIONAL;AMAZONAS;AYACUCHO;VILCAS HUAMAN;CONCEPCION;300
570968;NACIONAL;SAN MARTIN;AYACUCHO;VILCAS HUAMAN;CONCEPCION;300
674589;NACIONAL;MADRE DE DIOS;AYACUCHO;VILCAS HUAMAN;CONCEPCION;300
752744;NACIONAL;MOQUEGUA;AYACUCHO;VILCAS HUAMAN;CONCEPCION;300
705804;NACIONAL;PUNO;AYACUCHO;VILCAS HUAMAN;CONCEPCION;300
372189;NACIONAL;ANCASH;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;300
958825;NACIONAL;LAMBAYEQUE;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;300
866628;NACIONAL;ICA;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;300
803345;NACIONAL;PIURA;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;300
194283;NACIONAL;LIMA METROPOLITANA;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;300
299485;NACIONAL;AMAZONAS;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;300
730815;NACIONAL;ANCASH;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;300
753100;NACIONAL;HUANCAVELICA;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;300
666860;NACIONAL;AREQUIPA;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;300
873275;NACIONAL;APURIMAC;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;300
257045;NACIONAL;CAJAMARCA;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;300
302289;NACIONAL;TUMBES;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;300
246559;NACIONAL;LORETO;AYACUCHO;VILCAS HUAMAN;SAURAMA;300
493200;NACIONAL;SAN MARTIN;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
305240;NACIONAL;LA LIBERTAD;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
982451;NACIONAL;MOQUEGUA;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
753239;NACIONAL;PASCO;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
560688;NACIONAL;SAN MARTIN;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
607996;NACIONAL;JUNIN;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
211337;NACIONAL;CAJAMARCA;AYACUCHO;VILCAS HUAMAN;VISCHONGO;300
444390;NACIONAL;JUNIN;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
944754;NACIONAL;AYACUCHO;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
111296;NACIONAL;HUANUCO;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
172213;NACIONAL;AREQUIPA;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
538449;NACIONAL;PASCO;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
121970;NACIONAL;PIURA;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
347370;NACIONAL;APURIMAC;CAJAMARCA;CAJAMARCA;CAJAMARCA;300
546477;NACIONAL;LIMA PROVINCIAS;CAJAMARCA;CAJAMARCA;ASUNCION;300
101828;NACIONAL;MOQUEGUA;CAJAMARCA;CAJAMARCA;ASUNCION;300
655855;NACIONAL;MOQUEGUA;CAJAMARCA;CAJAMARCA;ASUNCION;300
486846;NACIONAL;CAJAMARCA;CAJAMARCA;CAJAMARCA;ASUNCION;300
625362;NACIONAL;LA LIBERTAD;CAJAMARCA;CAJAMARCA;CHETILLA;300
690530;NACIONAL;MADRE DE DIOS;CAJAMARCA;CAJAMARCA;CHETILLA;300
224523;NACIONAL;LORETO;CAJAMARCA;CAJAMARCA;CHETILLA;300
836265;NACIONAL;PASCO;CAJAMARCA;CAJAMARCA;CHETILLA;300
424876;NACIONAL;ICA;CAJAMARCA;CAJAMARCA;CHETILLA;300
249896;NACIONAL;SAN MARTIN;CAJAMARCA;CAJAMARCA;COSPAN;300
342588;NACIONAL;TUMBES;CAJAMARCA;CAJAMARCA;ENCAÑADA;300
166519;NACIONAL;ICA;CAJAMARCA;CAJAMARCA;ENCAÑADA;300
774035;NACIONAL;ICA;CAJAMARCA;CAJAMARCA;ENCAÑADA;300
474884;NACIONAL;AMAZONAS;CAJAMARCA;CAJAMARCA;ENCAÑADA;300
908888;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CAJAMARCA;ENCAÑADA;300
175532;NACIONAL;ANCASH;CAJAMARCA;CAJAMARCA;JESUS;300
828696;NACIONAL;ANCASH;CAJAMARCA;CAJAMARCA;JESUS;300
230892;NACIONAL;LIMA PROVINCIAS;CAJAMARCA;CAJAMARCA;JESUS;300
644625;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CAJAMARCA;LLACANORA;300
699607;NACIONAL;JUNIN;CAJAMARCA;CAJAMARCA;LLACANORA;300
269373;NACIONAL;LORETO;CAJAMARCA;CAJAMARCA;LLACANORA;300
350504;NACIONAL;LA LIBERTAD;CAJAMARCA;CAJAMARCA;LLACANORA;300
909384;NACIONAL;AREQUIPA;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;300
676529;NACIONAL;CUSCO;CAJAMARCA;CAJAMARCA;MAGDALENA;300
207312;NACIONAL;AREQUIPA;CAJAMARCA;CAJAMARCA;MAGDALENA;300
752584;NACIONAL;CAJAMARCA;CAJAMARCA;CAJAMARCA;MAGDALENA;300
977168;NACIONAL;TACNA;CAJAMARCA;CAJAMARCA;MAGDALENA;300
361942;NACIONAL;HUANCAVELICA;CAJAMARCA;CAJAMARCA;MAGDALENA;300
375784;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CAJAMARCA;MATARA;300
440889;NACIONAL;CAJAMARCA;CAJAMARCA;CAJAMARCA;MATARA;300
247440;NACIONAL;HUANUCO;CAJAMARCA;CAJAMARCA;MATARA;300
546094;NACIONAL;CUSCO;CAJAMARCA;CAJAMARCA;NAMORA;300
935267;NACIONAL;AREQUIPA;CAJAMARCA;CAJAMARCA;SAN JUAN;300
175869;NACIONAL;JUNIN;CAJAMARCA;CAJAMARCA;SAN JUAN;300
551723;NACIONAL;AYACUCHO;CAJAMARCA;CAJAMARCA;SAN JUAN;300
466203;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CAJAMARCA;SAN JUAN;300
586336;NACIONAL;AMAZONAS;CAJAMARCA;CAJAMARCA;SAN JUAN;300
560716;NACIONAL;AREQUIPA;CAJAMARCA;CAJABAMBA;CAJABAMBA;300
490942;NACIONAL;MADRE DE DIOS;CAJAMARCA;CAJABAMBA;CAJABAMBA;300
900551;NACIONAL;JUNIN;CAJAMARCA;CAJABAMBA;CAJABAMBA;300
479361;NACIONAL;SAN MARTIN;CAJAMARCA;CAJABAMBA;CAJABAMBA;300
348189;NACIONAL;HUANCAVELICA;CAJAMARCA;CAJABAMBA;CACHACHI;300
957789;NACIONAL;APURIMAC;CAJAMARCA;CAJABAMBA;CACHACHI;300
766599;NACIONAL;AMAZONAS;CAJAMARCA;CAJABAMBA;CONDEBAMBA;300
560947;NACIONAL;PASCO;CAJAMARCA;CAJABAMBA;CONDEBAMBA;300
375222;NACIONAL;AYACUCHO;CAJAMARCA;CAJABAMBA;CONDEBAMBA;300
932509;NACIONAL;LIMA PROVINCIAS;CAJAMARCA;CAJABAMBA;CONDEBAMBA;300
338460;NACIONAL;PASCO;CAJAMARCA;CAJABAMBA;CONDEBAMBA;300
498161;NACIONAL;LORETO;CAJAMARCA;CAJABAMBA;SITACOCHA;300
483986;NACIONAL;HUANCAVELICA;CAJAMARCA;CAJABAMBA;SITACOCHA;300
779729;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CAJABAMBA;SITACOCHA;300
358443;NACIONAL;AYACUCHO;CAJAMARCA;CELENDIN;CELENDIN;300
497059;NACIONAL;JUNIN;CAJAMARCA;CELENDIN;CELENDIN;300
938354;NACIONAL;MADRE DE DIOS;CAJAMARCA;CELENDIN;CELENDIN;300
428839;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CELENDIN;CELENDIN;300
223096;NACIONAL;TUMBES;CAJAMARCA;CELENDIN;CELENDIN;300
663135;NACIONAL;ICA;CAJAMARCA;CELENDIN;CHUMUCH;300
124592;NACIONAL;CUSCO;CAJAMARCA;CELENDIN;CHUMUCH;300
314510;NACIONAL;TUMBES;CAJAMARCA;CELENDIN;CHUMUCH;300
231989;NACIONAL;PIURA;CAJAMARCA;CELENDIN;CORTEGANA;300
232593;NACIONAL;ICA;CAJAMARCA;CELENDIN;HUASMIN;300
292597;NACIONAL;ICA;CAJAMARCA;CELENDIN;JORGE CHAVEZ;300
975358;NACIONAL;AYACUCHO;CAJAMARCA;CELENDIN;JORGE CHAVEZ;300
700997;NACIONAL;AYACUCHO;CAJAMARCA;CELENDIN;JORGE CHAVEZ;300
181730;NACIONAL;LIMA METROPOLITANA;CAJAMARCA;CELENDIN;JORGE CHAVEZ;300
732810;NACIONAL;LORETO;CAJAMARCA;CELENDIN;JOSE GALVEZ;300
215472;NACIONAL;UCAYALI;CAJAMARCA;CELENDIN;JOSE GALVEZ;300
863440;NACIONAL;SAN MARTIN;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;300
269366;NACIONAL;JUNIN;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;300
703798;NACIONAL;TACNA;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;300
314967;NACIONAL;HUANCAVELICA;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;300
377248;NACIONAL;AREQUIPA;CAJAMARCA;CELENDIN;OXAMARCA;300
260497;NACIONAL;LIMA PROVINCIAS;CAJAMARCA;CELENDIN;OXAMARCA;300
113461;NACIONAL;MADRE DE DIOS;CAJAMARCA;CELENDIN;OXAMARCA;300
